0,Adventure,983,The Man Who Would Be King,8,Michael Caine
0,Adventure,983,The Man Who Would Be King,8,Christopher Plummer
0,Comedy,18762,Blue Juice,4,Ewan McGregor
0,Fantasy,49126,Audrey Rose,6,Anthony Hopkins
40000000,Romance,6114,Dracula,7,Anthony Hopkins
40000000,Romance,6114,Dracula,7,Gary Oldman
40000000,Romance,6114,Dracula,7,Keanu Reeves
35000000,Crime,1598,Cape Fear,7,Robert De Niro
1800000,Horror,377,A Nightmare on Elm Street,7,Johnny Depp
0,Horror,28198,Nosferatu a Venezia,8,Christopher Plummer
26000000,Crime,31640,Blood and Wine,6,Michael Caine
6000000,Crime,8744,Albino Alligator,6,Viggo Mortensen
42000000,Comedy,25189,The Mirror Has Two Faces,6,Jeff Bridges
0,Action,2212,Nightwatch,6,Ewan McGregor
46000000,Scie,199,Star Trek: First Contact,7,Patrick Stewart
0,Drama,7863,Shine,7,Geoffrey Rush
1000000,Drama,12498,Sling Blade,7,Robert Duvall
40000000,Fantasy,21539,The Preacher's Wife,5,Denzel Washington
25000000,Drama,20539,The Crucible,7,Daniel Day-Lewis
27000000,Scie,174,Star Trek VI: The Undiscovered Country,7,Christopher Plummer
80000000,Action,364,Batman Returns,7,Christopher Walken
13000000,Crime,11967,Young Guns,7,Tom Cruise
20000000,Western,9086,Young Guns II,6,Viggo Mortensen
35000000,Action,8845,Under Siege,6,Tommy Lee Jones
50000000,Comedy,9390,Jerry Maguire,7,Tom Cruise
6000000,Comedy,378,Raising Arizona,7,John Goodman
6000000,Comedy,378,Raising Arizona,7,Nicolas Cage
0,Comedy,2322,Sneakers,7,Ben Kingsley
23000000,Drama,9819,Marvin's Room,7,Leonardo DiCaprio
23000000,Drama,9819,Marvin's Room,7,Robert De Niro
0,History,31908,Ghosts of Mississippi,6,William H. Macy
40000000,Action,9361,The Last of the Mohicans,7,Daniel Day-Lewis
55000000,History,8818,Evita,6,Antonio Banderas
0,Drama,36758,The Portrait of a Lady,6,Christian Bale
0,Drama,36758,The Portrait of a Lady,6,Viggo Mortensen
0,Action,31000,Amos & Andrew,5,Samuel L. Jackson
0,Action,31000,Amos & Andrew,5,Nicolas Cage
0,Comedy,4104,Benny & Joon,7,Johnny Depp
0,Comedy,4104,Benny & Joon,7,William H. Macy
0,Action,61563,Touch,6,Christopher Walken
50000000,Crime,66,Absolute Power,6,Clint Eastwood
30000000,Drama,25624,Rosewood,7,Don Cheadle
35000000,Crime,9366,Donnie Brasco,7,Johnny Depp
35000000,Crime,9366,Donnie Brasco,7,Al Pacino
0,Comedy,21915,Booty Call,6,Jamie Foxx
28000000,Comedy,9403,Private Parts,7,Paul Giamatti
0,Comedy,49806,The Daytrippers,6,Stanley Tucci
45000000,Comedy,1624,Liar Liar,6,Jim Carrey
90000000,Crime,4477,The Devil's Own,6,Brad Pitt
90000000,Crime,4477,The Devil's Own,6,Harrison Ford
0,Drama,12723,Inventing the Abbotts,6,Joaquin Phoenix
45000000,Adventure,9360,Anaconda,5,Owen Wilson
0,Action,9434,Grosse Pointe Blank,7,John Cusack
0,Drama,31465,Traveller,6,Mark Wahlberg
90000000,Scie,10357,Volcano,5,Tommy Lee Jones
90000000,Scie,10357,Volcano,5,Don Cheadle
0,Comedy,9977,Children of the Revolution,5,Geoffrey Rush
16500000,Scie,816,Austin Powers: International Man of Mystery,6,Will Ferrell
90000000,Adventure,18,The Fifth Element,7,Gary Oldman
0,Comedy,9450,Brassed Off,7,Ewan McGregor
0,Comedy,45671,Rough Magic,6,Russell Crowe
75000000,Action,1701,Con Air,6,Steve Buscemi
75000000,Action,1701,Con Air,6,John Cusack
75000000,Action,1701,Con Air,6,Nicolas Cage
0,Drama,26422,The Pillow Book,7,Ewan McGregor
160000000,Action,1639,Speed 2: Cruise Control,4,Willem Dafoe
125000000,Action,415,Batman & Robin,4,George Clooney
0,Comedy,65889,Roseanna's Grave,6,Jean Reno
0,Drama,34941,The Last Time I Committed Suicide,7,Keanu Reeves
0,Drama,34941,The Last Time I Committed Suicide,7,Adrien Brody
38000000,Comedy,8874,My Best Friend's Wedding,6,Paul Giamatti
80000000,Action,754,Face/Off,7,Nicolas Cage
90000000,Action,607,Men in Black,7,Tommy Lee Jones
